Language name,Alternate language names,Country,Region,Resource Title,Resource URL,"Resource type (please only choose from the dropdown list, don't type anything here!)",
Mapuche,Mapudungun,"Argentina, Chile",South America,Informational video,https://www.facebook.com/tono.lefi/videos/10158035130652264/,Video,
Mapuche,Mapudungun,"Argentina, Chile",South America,WHO myth busters information page,https://covid-no-mb.org/?page_id=1346,Web page,
Marathi,मराठी,India,South Asia,Translated info sheet from Adivasi Lives Matter,https://docs.google.com/spreadsheets/d/1_1ukDoZe4c5LDC3WDFNLpfTPq91woIp1JES07_9vscM/edit,Document,
Marathi,मराठी,India,South Asia,Hesperian prevention and information page,https://mr.hesperian.org/hhg/%E0%A4%95%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE_%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A4%BE%E0%A4%A3%E0%A5%82,Web page,
Marshallese,"Kajin Majōl, Kajin M̧ajeļ ",Marshall Islands,Pacific,Kajin Majōl (Marshallese),https://www.multco.us/novel-coronavirus-covid-19/covid-19-information-marshallese,Web page,
Marshallese,"Kajin Majōl, Kajin M̧ajeļ ",Marshall Islands,Pacific,Pfizer-BioNTech COVID-19 Vaccine Fact Sheets for Recipients and Caregivers in Marshallese,https://www.fda.gov/media/144743/download,Document,
Marshallese,"Kajin Majōl, Kajin M̧ajeļ ",Marshall Islands,Pacific,Janssen COVID-19 Vaccine Fact Sheets for Recipients and Caregivers in Marshallese,https://www.fda.gov/media/146840/download,Document,
Marshallese,"Kajin Majōl, Kajin M̧ajeļ ",Marshall Islands,Pacific,Moderna COVID-19 Vaccine Fact Sheets for Recipients and Caregivers in Marshallese,https://www.fda.gov/media/144827/download,Document,
Marshallese,"Kajin Majōl, Kajin M̧ajeļ ",Marshall Islands,Pacific,CDC print resources in Marshallese,https://www.cdc.gov/coronavirus/2019-ncov/communication/print-resources.html?Sort=Date%3A%3Adesc&Search=Marshallese,Web page,
Marshallese,"Kajin Majōl, Kajin M̧ajeļ ",Marshall Islands,Pacific,One Oahu information posters,https://drive.google.com/drive/folders/1mVhkDu0GQsUlSupl8TqnsJHsbt-dMKv5?usp=sharing,Image/poster,
Marshallese,"Kajin Majōl, Kajin M̧ajeļ ",Marshall Islands,Pacific,Hawaii Dept. of Health fact sheet,https://hawaiicovid19.com/wp-content/uploads/2020/03/COVID-19-poster_final-MARSHALLESE-1.pdf,Document,
Marshallese,"Kajin Majōl, Kajin M̧ajeļ ",Marshall Islands,Pacific,CDC symptoms sheet,https://static.wixstatic.com/media/503583_b3d7587e16984766afa0f2e50c05438e~mv2.png,Document,
Marshallese,"Kajin Majōl, Kajin M̧ajeļ ",Marshall Islands,Pacific,King County (WA) fact sheet,https://welcoming.seattle.gov/covid-19/?utm_source=WASCLA+Members&utm_campaign=f9ef53ee9b-EMAIL_CAMPAIGN_2020_03_04_10_45&utm_medium=email&utm_term=0_ec7c02e82f-f9ef53ee9b-47852315&mc_cid=f9ef53ee9b&mc_eid=6e5511a48a,Document,
Marshallese,"Kajin Majōl, Kajin M̧ajeļ ",Marshall Islands,Pacific,Washington Dept. of Health personal preparedness sheet,https://www.doh.wa.gov/Portals/1/Documents/1600/COVID-19-PersonalPreparedness-Marshallese.pdf,Document,
Masa,"Massa, Masana","Chad, Cameroon",Africa,Information and prevention audio message from VirALLanguages,https://archive.org/download/coronavirus-explique-en-masa,Audio,
Masa,"Massa, Masana","Chad, Cameroon",Africa,Information and prevention video from VirALLanguages,https://www.youtube.com/watch?v=pUIVsTO35Zc,Video,
Masalit,,Sudan,Africa,Refugee Development Center audio message,http://refugeedevelopmentcenter.org/coronavirus-announcements-masalit/,Web page,
Masbateño,Minasbate,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1Epo1AWOoFmU-w9-DbINZCEfeo84ocbJW,Image/poster,
Masbateño,Minasbate,Philippines,Southeast Asia,Prevention and information posters (Tigaonon variety),https://drive.google.com/open?id=1UxWlIJ9aAhoR66YkrfSHlyJnGfZmsXJp,Image/poster,
Masbateño,Minasbate,Philippines,Southeast Asia,WHO crowd-translated infographic (suggest revisions here),https://www.facebook.com/spvnya/posts/3144473102230476?hc_location=ufi,Image/poster,
Matlatzinca,Bot'una,Mexico,Mexico-Central America-Caribbean,INALI prevention brochure,https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/pdf/covid_matlatzinca.pdf,Document,
Maung,"Mawung, Mawng, Gun-marung",Australia,Australia,Wash your hands,https://coronavirus.nt.gov.au/__data/assets/audio_file/0004/811291/Maung-wash-your-hands.mp3,Audio,
Maung,"Mawung, Mawng, Gun-marung",Australia,Australia,Vaccination information in Maung,https://coronavirus.nt.gov.au/__data/assets/audio_file/0006/980268/COVID19-vaccine-rollout-maung.mp3,Audio,
Maung,"Mawung, Mawng, Gun-marung",Australia,Australia,Northern Territories government audio message,https://securent.nt.gov.au/__data/assets/audio_file/0013/800140/corona-virus-maung.mp3,Audio,
Mayo,"Yoremnokki, Yorem Nokki",Mexico,Mexico-Central America-Caribbean,INALI prevention brochure,https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/pdf/covid_mayo.pdf,Document,
Mayo,"Yoremnokki, Yorem Nokki",Mexico,Mexico-Central America-Caribbean,Symptoms and prevention infographics,https://twitter.com/ClaudiaPavlovic/status/1239670241552142336?s=20,Image/poster,
Mayo,"Yoremnokki, Yorem Nokki",Mexico,Mexico-Central America-Caribbean,INALI prevention video (urban contexts),https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/videos/covid-19/Mayo_Coronavirus_Covid-19.mp4,Video,
Mayo,"Yoremnokki, Yorem Nokki",Mexico,Mexico-Central America-Caribbean,INALI prevention video (rural contexts),https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/videos/videos_pertinencia/Mayo_Cultural.mp4,Video,
Mazahua,Jñatjo,Mexico,Mexico-Central America-Caribbean,INALI prevention brochure,https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/pdf/covid_mazahua.pdf,Document,
Mazahua,Jñatjo,Mexico,Mexico-Central America-Caribbean,INALI prevention video (urban contexts),https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/videos/covid-19/Mazahua_Coronavirus_Covid-19.mp4,Video,
Mazahua,Jñatjo,Mexico,Mexico-Central America-Caribbean,INALI prevention video (rural contexts),https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/videos/videos_pertinencia/Mazahua_Cultural.mp4,Video,
Mazateco,Énná,Mexico,Mexico-Central America-Caribbean,Cultural Survival audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-mazateco-mexico,Audio,
Mazateco,Énná,Mexico,Mexico-Central America-Caribbean,INALI prevention brochure,https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/pdf/covid_mazateco.pdf,Document,
Mazateco,Énná,Mexico,Mexico-Central America-Caribbean,INALI prevention video (urban contexts),https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/videos/covid-19/Mazateco_Coronavirus_Covid-19.mp4,Video,
Mazateco,Énná,Mexico,Mexico-Central America-Caribbean,INALI prevention video (rural contexts),https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/videos/videos_pertinencia/Mazateco_Cultural.mp4,Video,
Meeteilon,"ꯃꯤꯇꯩꯂꯣꯟ, Meitei, Manipuri, Meitheilon, Meeteilon, Kathe","India, Bangladesh, Myanmar","Southeast Asia, South Asia",WHO myth busters information page,https://covid-no-mb.org/?page_id=1255,Web page,
Mehri,"Mahri, مهريَّت","Yemen, Oman",Near East,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=gdq-002,Image/poster,
Melayu Palembang,"Tegal dialect, known as Tegalan or Dhialèk Pantura",Indonesia,Southeast Asia,Informasi mendasar tentang virus Corona dijelaskan dalam Bahasa Melayu Palembang (Indonesia),https://youtu.be/Liv1AkG8mBE,Video,
Mendankwe,,Cameroon,Africa,Information video from VirALLanguages,https://youtu.be/SZQXsQF44wE,Video,
Mentawai,Behase Mentawei,Indonesia,Southeast Asia,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=mwv-000,Image/poster,
Mëranaw,Maranao,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1dzVEo7XYl9JY0D8YNP0OQQ3CRs0zPKn7,Image/poster,
Meru,"Kimeru, Kimîîru",Kenya,Africa,Symptoms and prevention infographic (Tharaka variety),https://www.facebook.com/204691779966932/photos/a.809690966133674/922464428189660/?type=3&theater,Image/poster,
Meru,"Kimeru, Kimîîru",Kenya,Africa,Symptoms and prevention infographic,https://www.facebook.com/204691779966932/photos/a.809690966133674/922464491522987/?type=3&theater,Image/poster,
Mi'kmaq,Mikmaq,Canada,North America,Public Health Agency Canada announcement,https://www.sac-isc.gc.ca/eng/1583781906998/1583781926813,Document,
Mi'kmaq,Mikmaq,Canada,North America,"""Prevent the spread"" poster from Public Health Canada",https://www.canada.ca/content/dam/hc-sc/documents/services/publications/diseases-and-conditions/indigenous-peoples-help-reduce-spread-covid-19/indigenous-peoples-help-reduce-spread-covid-mic.pdf?,Image/poster,
Michif,Métchif,Canada,North America,Public Health Agency Canada announcement,https://www.sac-isc.gc.ca/eng/1583781906998/1583781926813,Document,
Michif,Métchif,Canada,North America,"""Prevent the spread"" poster from Public Health Agency Canada",https://www.canada.ca/content/dam/hc-sc/documents/services/publications/diseases-and-conditions/indigenous-peoples-help-reduce-spread-covid-19/indigenous-peoples-help-reduce-spread-covid-crg.pdf?,Image/poster,
Minangkabau,باسو مينڠكاباو,Indonesia,Southeast Asia,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=min-000,Image/poster,
Minangkabau,باسو مينڠكاباو,Indonesia,Southeast Asia,Infographic posters,https://twitter.com/uqiahmad003/status/1241166299851411457,Image/poster,
Minyak,木雅语言,China,East Asia,Informational video,https://mp.weixin.qq.com/s/h4GZRSs9Gkt_uI375W-84g,Video,
Miriam,"Meryam Mir, Miriam-Mir, Mer, Mir, East Torres",Australia,Australia,Translated resources from the Australian Government,https://www.health.gov.au/resources/translated?f%5B0%5D=field_language%3A2949,Web page,
Misima,"Misima-Panaeati, Misiman",Papua New Guinea,Pacific,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=mpx-000,Image/poster,
Miskito,Mískitu,"Honduras, Nicaragua",Mexico-Central America-Caribbean,Cultural Survival informational audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-miskito-nicaragua,Audio,
"Mixe, Oaxaca","Ayuujk, Ayuk",Mexico,Mexico-Central America-Caribbean,Cultural Survival audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-ayuujk,Audio,
"Mixe, Oaxaca","Ayuujk, Ayuk",Mexico,Mexico-Central America-Caribbean,Cultural Survival follow health recommendations audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-ayuuk-sigamos-las-recomendaciones-de-medicos-y-enfermeras,Audio,
"Mixe, Oaxaca","Ayuujk, Ayuk",Mexico,Mexico-Central America-Caribbean,INALI prevention video,https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/pdf/covid_mixe.pdf,Document,
"Mixe, Oaxaca","Ayuujk, Ayuk",Mexico,Mexico-Central America-Caribbean,INALI informational video,https://twitter.com/INALIMEXICO/status/1240756630175834113,Image/poster,
"Mixe, Oaxaca","Ayuujk, Ayuk",Mexico,Mexico-Central America-Caribbean,INALI prevention video (urban contexts),https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/videos/covid-19/Mixe_Coronavirus_Covid-19.mp4,Video,
Mixteco,Tu'un savi,Mexico,Mexico-Central America-Caribbean,Cultural Survival community food security audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-mixteco-alimentacion-en-la-comunidad,Audio,
Mixteco,Tu'un savi,Mexico,Mexico-Central America-Caribbean,INALI prevention brochure,https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/pdf/covid_mixteco.pdf,Document,
Mixteco,Tu'un savi,Mexico,Mexico-Central America-Caribbean,Prevention video,https://vimeo.com/401735769,Video,
Mixteco,Tu'un savi,Mexico,Mexico-Central America-Caribbean,Information video,https://www.youtube.com/watch?v=BRoRroQZHUQ&feature=youtu.be,Video,
Mixteco,Tu'un savi,Mexico,Mexico-Central America-Caribbean,"Let's talk COVID-19: Mental health, from Kichwa Hatari",https://www.youtube.com/watch?v=Q57dM_s3tbw&list=PLeNyP5ZA8NO-1lfIk8TquOPTRaBCmCuEY&index=6,Video,
Mixteco,Tu'un savi,Mexico,Mexico-Central America-Caribbean,Mental health resilience advice video from MICOP (San Francisco Higos variety),https://www.youtube.com/watch?v=EGtd_5PGC_g,Video,
Mixteco,Tu'un savi,Mexico,Mexico-Central America-Caribbean,How to make a cloth mask (San Juan PiÑas variety),https://www.youtube.com/watch?v=vDXT7FanYOw,Video,
Mixteco,Tu'un savi,Mexico,Mexico-Central America-Caribbean,ELA information video,https://youtu.be/vB6Jmu6JB2M,Video,
"Mixteco de Cuautipan, Guerrero",,Mexico,Mexico-Central America-Caribbean,ELA informational video,https://www.youtube.com/watch?v=vB6Jmu6JB2M,Video,
Mixteco del oeste,to'on savi,Mexico,Mexico-Central America-Caribbean,Prevention and information video from MICOP (Guadalupe Nundaca variety),https://www.youtube.com/watch?v=BRoRroQZHUQ,Video,
Mixteco del oeste,to'on savi,Mexico,Mexico-Central America-Caribbean,Prevention and information video from MICOP (San Martín Peras variety),https://www.youtube.com/watch?v=BRoRroQZHUQ,Video,
Mixteco del oeste,to'on savi,Mexico,Mexico-Central America-Caribbean,Access to care for immigrants video from MICOP,https://www.youtube.com/watch?v=l2h0vN7VUu8&feature=emb_title,Video,
Mixteco del Pueblo Viente,Se'en savi,Mexico,Mexico-Central America-Caribbean,INALI informational video,https://twitter.com/INALIMEXICO/status/1240757935933992960,Image/poster,
Mixteco del Pueblo Viente,Se'en savi,Mexico,Mexico-Central America-Caribbean,INALI prevention video (urban contexts),https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/videos/covid-19/Mixteco_Coronavirus_Covid-19.mp4,Video,
Mixteco del Pueblo Viente,Se'en savi,Mexico,Mexico-Central America-Caribbean,INALI prevention video (rural contexts),https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/videos/videos_pertinencia/Mixteco_Cultural.mp4,Video,
Mixtepec Mixtec,"Sa'an Savi, Mixteco de Mixtepec, Mixteco de oeste central",Mexico,Mexico-Central America-Caribbean,Prevention infographic,https://www.facebook.com/DiversidadLinguisticaYCulturalAc/photos/pcb.1653761764779955/1653757184780413/?type=3&theater,Image/poster,
Mizo,Mizo ṭawng,"India, Myanmar",South Asia,WHO myth busters video,https://youtu.be/Xfnajxv6k3A,Video,
Mizo,Mizo ṭawng,"India, Myanmar",South Asia,WHO myth busters page,https://covid-no-mb.org/?page_id=424,Web page,
Mofu-Gudur,South Mofu,Cameroon,Africa,Information audio from VirALLanguages,https://l.facebook.com/l.php?u=https%3A%2F%2Farchive.org%2Fdownload%2Fcoronavirus-explique-mofu_gudur%2FVL_Mofu-Gudur_audio_V1-ok.ogg&h=AT2X6oRog2zwVdo96bJc1MUr--TXL76wbFiyYp6oDYF2DgzgXXC2JnsiuDb6dXaxLhkVbGy0SNWMXq6ORIo8OCqBUXCoE012MarpTAkB_9akSQxgn-uuaXddRmS9OQqJ1PaQkVZnd8D-AzXSs4LHb8mxG_mHhKFlqQLrYRJCHVm0otwAbEVKqz3rOyZ1BBUPQF48vSVL0LKWsKYCvc2he5jDC8Hd5ewCLPgtAk-sfikkkF9MRZ545XbmjUKqXE2gbDBPn-dtJ4yG3wKJvw4zrxAaIcewCEPnjvk01fNezLoyAG_L6WMXbBMSs8IhBiwa8I-k0G-sn_FbaeI-qnMJZ0nvt3tpoZ3pEO-cSWbcgBEdKendMYFAgjhWiMCAdenPvRVvgnsjjWu1J95-Km8JwTe0BsEo2WYsM8j1BIMjgqv6IiS4U3lks9YLbkSA9HJxEqVOYoKVK3zYkRSJzKxjMtGua9lQnKvvjYXESoyI3nFAY496FoP4wK3Ygi2ESjeLfseop9B86b1dCzNxO3A8t4R4Bm6pXi9pbKJTLHEUv00hGlHPsYVzMriPQRLLWPfNqLvWz5X3OFaAwCGE-03WdTWqPY78CObP5m17Xm-HbaSYWqZxh0djAA,Audio,
Mofu-Gudur,South Mofu,Cameroon,Africa,Information video from VirALLanguages,https://www.youtube.com/watch?v=_4dsoRaPVQM,Video,
